,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
22,EUN1_3248467154,12,3,1,2,3,1,0,0,0,0,13165,6.2,15427,189,44,395,437,20.993896219062236,1462.3526122960548,29,3,0,3,2,1,0,0,0,0,13560,6.6,15864,168,64,-395,-437,18.661241083610875,1506.228744605735,0
23,EUN1_3248457788,24,0,0,1,7,1,0,0,0,0,12832,5.8,14067,165,55,3412,2185,18.32871721196143,1425.4187834175095,14,2,1,7,1,9,1,0,1,0,16244,6.6,16252,203,34,-3412,-2185,22.549876327443457,1804.4344387339484,0
24,EUN1_3248115552,12,3,1,6,5,8,0,0,0,0,14853,6.0,15170,162,48,-1026,-304,17.993635584450683,1649.7498107150986,13,0,0,5,6,5,0,0,0,0,13827,6.4,14866,181,48,1026,304,20.104000251762802,1535.7901186802444,0
25,EUN1_3248093357,9,0,1,8,6,5,0,0,0,0,15821,6.8,16902,195,42,-1125,-1615,21.659567141881272,1757.3128807779672,8,1,0,6,8,8,0,0,0,0,14696,6.2,15287,169,46,1125,1615,18.7716248562971,1632.353839574806,1
26,EUN1_3248083110,9,1,1,9,2,5,0,0,0,1,18240,6.8,17138,211,60,-5663,-3685,23.437196274485483,2026.040095007655,8,2,0,2,9,6,1,1,2,0,12577,6.0,13453,145,60,5663,3685,16.1061301412341,1397.0124054227674,1
27,EUN1_3243903031,12,1,0,6,12,5,0,0,0,0,15636,6.4,16037,172,44,1333,-1148,19.106016173464855,1736.870167955212,15,1,1,12,6,10,0,0,0,0,16969,6.2,14889,155,28,-1333,1148,17.21763085399449,1884.9417932995646,0
28,EUN1_3243895641,17,4,0,3,7,3,0,0,0,0,13763,6.2,15312,180,44,2266,1028,19.992928427167424,1528.6815219061405,16,4,1,7,3,7,1,0,1,0,16029,6.4,16340,186,50,-2266,-1028,20.659359374739672,1780.3702764392592,1
29,EUN1_3243886042,15,0,1,7,3,4,0,0,0,0,16188,6.2,15422,184,53,-2934,-894,20.439561660270044,1798.2370878068016,12,0,0,3,7,4,0,1,1,0,13254,6.2,14528,170,36,2934,894,18.884377620901674,1472.314946984887,1
30,EUN1_3242743512,9,1,1,8,0,5,0,0,0,0,15895,6.8,17186,181,45,-2883,-1533,20.106382387845823,1765.6958456066816,51,3,0,0,8,0,0,0,0,0,13012,6.4,15653,192,68,2883,1533,21.328317229096122,1445.437832213535,1
31,EUN1_3242739629,20,2,1,1,3,1,0,0,0,0,13404,6.2,15186,168,60,398,145,18.6611028933966,1488.889423708857,14,2,0,3,1,4,0,0,0,0,13802,6.2,15331,190,48,-398,-145,21.10481874848425,1533.098465087261,1
32,EUN1_3239412769,10,2,0,6,10,5,0,0,0,0,14181,6.2,14214,144,48,2149,2001,15.99419469970159,1575.0949655310294,14,0,1,10,6,6,1,0,1,0,16330,6.6,16215,161,60,-2149,-2001,17.882398240638583,1813.7861072647706,0
33,EUN1_3239408595,15,3,0,1,6,2,0,0,0,0,12920,6.2,15360,199,44,1566,1122,22.105380086644207,1435.1834709519756,13,3,1,6,1,6,1,0,1,0,14486,6.6,16482,173,56,-1566,-1122,19.217239974821343,1609.1383715333063,0
34,EUN1_3238771517,13,2,1,6,5,5,0,0,0,0,15051,6.4,15653,195,48,-406,-180,21.66225398529929,1671.9927422191774,12,2,0,5,6,6,0,0,0,0,14645,6.4,15473,174,39,406,180,19.32939586380552,1626.8908185369646,0
35,EUN1_3238754443,11,4,1,5,4,3,0,0,0,0,13926,6.6,16396,163,48,997,858,18.107120838185658,1546.9924220403282,11,0,0,4,5,3,0,0,0,0,14923,6.6,17254,215,56,-997,-858,23.88362564545961,1657.7457930567152,1
36,EUN1_3238740460,12,0,0,1,4,1,0,0,0,0,12699,6.4,15287,184,45,1756,1833,20.43763190047762,1410.5298233922026,13,5,1,4,1,1,1,0,1,0,14455,6.8,17120,201,63,-1756,-1833,22.325891369543484,1605.575919138065,0
37,EUN1_3235391214,16,2,1,9,10,13,0,0,0,0,15787,5.8,14094,141,38,1859,3081,15.661881091888588,1753.5752964371995,12,4,0,10,9,9,1,0,1,0,17646,6.8,17175,216,53,-1859,-3081,23.992668906722944,1960.067757074227,0
38,EUN1_3215793690,15,8,0,7,9,7,0,0,0,0,15129,6.2,15530,163,44,1562,712,18.105478295641355,1680.4771848758162,45,2,1,9,7,11,1,0,1,0,16691,6.4,16242,183,48,-1562,-712,20.327009374861152,1853.9787621628825,1
39,EUN1_3215793230,9,5,0,2,10,3,0,0,0,0,12665,6.4,15636,162,40,3507,999,17.993968688273004,1406.7507002282566,11,0,1,10,2,12,0,0,0,0,16172,6.4,16635,163,52,-3507,-999,18.10504256906481,1796.2868001651298,0
40,EUN1_3249068185,12,2,0,5,9,3,0,0,0,0,14495,6.4,15055,162,36,2155,1486,17.994301804428595,1610.045707748102,13,3,1,9,5,8,0,1,1,0,16650,6.4,16541,207,56,-2155,-1486,22.99271897232543,1849.414352121828,0
41,EUN1_3249056925,13,2,0,5,8,6,0,0,0,0,14860,6.0,13898,176,45,1781,2734,19.548822072397286,1650.5425908853617,12,0,1,8,5,5,0,1,1,0,16641,6.6,16632,219,58,-1781,-2734,24.324954737812533,1848.3633415157,0
42,EUN1_3249046535,10,3,1,10,2,13,0,0,0,0,18099,6.6,16709,217,56,-5160,-2247,24.101916676230918,2010.2331332861907,36,2,0,2,10,1,0,0,0,0,12939,6.2,14462,172,68,5160,2247,19.1038233562752,1437.1184325979348,1
43,EUN1_3249023861,18,3,0,5,6,4,0,0,0,0,14103,6.4,15880,189,46,1300,-99,20.993546428320183,1566.518440627511,13,2,1,6,5,5,1,0,1,0,15403,6.4,15781,201,54,-1300,99,22.326470011070672,1710.9184954254804,1
44,EUN1_3248999053,16,2,0,3,6,3,0,0,0,0,14046,6.2,15426,189,46,704,706,20.993779620853083,1560.204383886256,14,5,1,6,3,5,0,0,0,0,14750,6.4,16132,195,41,-704,-706,21.66024881516588,1638.4034360189573,1
45,EUN1_3248956311,7,1,0,2,7,1,0,0,0,0,13083,6.6,15528,166,60,2904,1814,18.439288273094004,1453.260292029451,9,2,1,7,2,5,0,1,1,0,15987,6.8,17342,192,44,-2904,-1814,21.327369568879813,1775.8367567587582,1
46,EUN1_3248861496,13,1,1,7,6,5,0,0,0,0,15379,6.0,14950,177,44,3,1138,19.660222482630694,1708.2178619230363,12,2,0,6,7,7,1,0,1,0,15382,6.4,16088,180,57,-3,-1138,19.99344659250579,1708.5510860329114,0
47,EUN1_3248808091,13,2,1,8,5,6,0,0,0,0,17037,6.8,17231,197,68,-2523,-1636,21.881027927004002,1892.3201664587166,13,2,0,5,8,5,1,0,1,0,14514,6.2,15595,173,52,2523,1636,19.215318940973056,1612.0875093022134,1
48,EUN1_3248779104,19,1,0,3,8,2,0,0,0,0,13545,6.6,16074,193,56,3636,1616,21.436544680756537,1504.445583942214,14,2,1,8,3,10,0,0,0,0,17181,6.8,17690,195,68,-3636,-1616,21.658685040142615,1908.296757306104,0
49,EUN1_3248743268,15,3,1,4,5,4,0,0,0,0,14932,6.2,15334,196,57,-668,-858,21.773342467275185,1658.7732128640462,13,2,0,5,4,8,0,0,0,0,14264,6.0,14476,182,42,668,858,20.21810371961267,1584.5661069041491,1
50,EUN1_3248400771,11,1,0,7,7,5,0,0,0,0,14444,6.2,13658,156,40,906,2886,17.328166972439696,1604.410536858455,246,0,1,7,7,2,1,0,1,0,15350,6.6,16544,183,44,-906,-2886,20.327272794592723,1705.047198890701,0
51,EUN1_3248373778,11,1,1,7,7,7,0,0,0,0,14640,6.2,14260,168,44,-239,2278,18.66034288380049,1626.115594159757,12,1,0,7,7,3,0,0,0,0,14401,6.6,16538,165,40,239,-2278,18.327122475161197,1599.5690349381598,1
52,EUN1_3248288202,13,2,1,7,8,8,0,0,0,0,15810,6.4,15423,178,52,-238,1503,19.771736413873537,1756.130071367082,14,1,0,8,7,8,0,0,0,0,15572,6.8,16926,188,44,238,-1503,20.882508122518118,1729.6937047013412,1
53,EUN1_3248245572,14,1,1,11,8,9,0,0,0,0,16741,6.8,16556,195,38,-1517,-589,21.65888551150142,1859.443088964335,15,3,0,8,11,6,1,0,1,0,15224,6.6,15967,166,48,1517,589,18.43782048671403,1690.948066805629,0
54,EUN1_3247208546,13,0,1,11,11,12,0,0,0,0,17544,6.6,16120,191,52,-458,851,21.214129424700946,1948.5899823400703,10,1,0,11,11,3,0,0,0,0,17086,6.4,16971,178,48,458,-851,19.77023579893596,1897.7204992169652,0
55,EUN1_3247198779,15,2,1,9,4,11,0,0,0,0,16521,6.6,16335,189,48,-1863,-514,20.9950234018603,1835.23164879436,14,0,0,4,9,8,1,1,2,0,14658,6.4,15821,175,52,1863,514,19.439836483203983,1628.2807038331655,1
56,EUN1_3247187271,14,2,1,9,6,8,0,0,0,0,16081,6.2,15094,160,48,-1350,-2366,17.77284087753402,1786.2815884476536,16,1,0,6,9,10,0,0,0,0,14731,5.4,12728,141,32,1350,2366,15.662316023326854,1636.3232435434602,1
57,EUN1_3247165849,15,0,0,8,4,6,0,0,0,0,15515,6.6,16715,196,44,-1024,-2334,21.77035972927743,1723.3016897945884,15,0,1,4,8,7,0,0,0,0,14491,6.0,14381,189,31,1024,2334,20.992846881803235,1609.5626675355063,1
58,EUN1_3247149187,27,1,0,2,4,2,0,0,0,0,12670,6.2,14451,178,38,1745,1353,19.772688141385828,1407.4154986031372,15,5,1,4,2,3,0,0,0,0,14415,6.6,15804,205,39,-1745,-1353,22.77191611788817,1601.2544918993074,0
59,EUN1_3244449399,61,0,0,8,5,5,0,0,0,0,15629,6.4,15476,188,36,-1938,-2144,20.884982623620395,1736.2308160881018,9,1,1,5,8,3,0,0,0,0,13691,6.0,13332,146,34,1938,2144,16.219188633237117,1520.9377505318448,1
60,EUN1_3247636908,13,0,0,4,8,2,0,0,0,0,15739,6.6,16290,216,60,834,108,23.99164735240324,1748.1691559234935,20,1,1,8,4,13,0,0,0,0,16573,6.6,16398,179,56,-834,-108,19.88196701888972,1840.8035720897171,0
61,EUN1_3246960260,10,2,1,8,8,9,0,0,0,0,16295,6.4,17103,193,44,-271,-1647,21.440116717181162,1810.190165318482,12,2,0,8,8,10,0,0,0,0,16024,6.2,15456,161,52,271,1647,17.885278712259932,1780.0851309643053,0
62,EUN1_3246922421,11,5,1,3,7,3,0,0,0,0,14047,6.0,14824,178,60,1058,-142,19.771590002388145,1560.2894649637428,20,2,0,7,3,8,1,0,1,0,15105,6.0,14682,165,52,-1058,142,18.32759747412384,1677.8082414947917,1
63,EUN1_3246320844,7,0,1,7,0,6,0,0,0,0,16041,6.8,16745,190,52,-3864,-2657,21.103959213821984,1781.7295249943074,9,4,0,0,7,0,1,0,1,0,12177,6.0,14088,172,56,3864,2657,19.104636761986217,1352.5416386668962,1
64,EUN1_3246277840,9,1,1,8,5,5,0,0,0,0,15750,6.8,16731,167,48,-1073,-522,18.551742141893058,1749.640351705483,11,2,0,5,8,5,0,0,0,0,14677,6.4,16209,182,44,1073,522,20.21806628637447,1630.4426312369126,1
65,EUN1_3246245195,7,1,1,9,2,16,0,0,0,0,16195,6.6,16526,194,56,-2247,-442,21.54681712416631,1798.7149655972855,15,0,0,2,9,1,1,0,1,0,13948,6.4,16084,195,52,2247,442,21.65788319181665,1549.1495115869675,1
66,EUN1_3246212530,12,2,1,6,3,6,0,0,0,0,14895,6.4,16190,178,44,281,192,19.772724748119924,1654.577163613743,13,1,0,3,6,3,0,0,0,0,15176,6.8,16382,210,63,-281,-192,23.32737189384935,1685.7914088621797,1
67,EUN1_3245967852,8,8,1,5,6,4,0,0,0,0,15038,6.4,16161,191,47,-209,663,21.215700358778598,1670.3754031168198,33,1,0,6,5,4,0,0,0,0,14829,6.6,16824,184,52,209,-663,20.438161602174148,1647.1603173839153,0
68,EUN1_3245948975,47,1,0,6,8,4,0,0,0,0,13186,6.0,14419,154,32,1809,158,17.107531201804065,1464.8045871882364,12,1,1,8,6,8,0,0,0,0,14995,6.2,14577,172,33,-1809,-158,19.1071127708461,1665.762534876961,0
69,EUN1_3245895563,11,4,0,4,5,4,0,0,0,0,14107,6.6,15689,189,40,1368,640,20.994246021460786,1567.0149662685042,14,1,1,5,4,5,0,0,0,0,15475,6.6,16329,240,44,-1368,-640,26.65936002725179,1718.9733184238394,1
70,EUN1_3245880676,16,3,1,4,3,6,0,0,0,0,16009,7.0,16978,214,60,-1838,-1397,23.77091062581921,1778.2640570501856,13,2,0,3,4,5,1,0,1,0,14171,6.4,15581,192,48,1838,1397,21.327172150267703,1574.1008153200187,1
71,EUN1_3245558723,17,0,0,6,7,4,0,0,0,0,13918,6.2,14616,160,32,1519,739,17.771393240206294,1545.8890694824452,66,4,1,7,6,8,1,0,1,0,15437,6.6,15355,181,60,-1519,-739,20.10388860298337,1714.6062340566536,0
72,EUN1_3245510832,43,1,1,5,0,13,0,0,0,0,14590,6.2,15498,198,44,-1624,387,21.996252490316465,1620.8349688571577,15,2,0,0,5,0,1,0,1,0,12966,6.6,15885,190,55,1624,-387,21.107515015960246,1440.4212615628448,1
73,EUN1_3245185677,9,1,1,6,3,2,0,0,0,0,14316,6.4,15503,160,40,-475,638,17.77303830089754,1590.2426019728073,9,0,0,3,6,2,1,0,1,0,13841,6.6,16141,205,36,475,-638,22.77170532302497,1537.4788945170178,1
74,EUN1_3244973365,11,6,1,4,7,4,0,0,0,0,14482,6.4,15591,178,40,346,716,19.769613659544298,1608.4468821209018,13,2,0,7,4,8,0,0,0,0,14828,6.4,16307,149,48,-346,-716,16.548721546472475,1646.875456987207,0
75,EUN1_3244941487,14,1,0,4,6,4,0,0,0,0,14350,6.4,14921,180,60,163,7,19.995334421968206,1594.0724941957988,7,1,1,6,4,5,1,0,1,0,14513,6.4,14928,160,48,-163,-7,17.773630597305072,1612.1793803668031,0
76,EUN1_3244417353,11,1,0,5,9,4,0,0,0,0,14153,6.4,15327,157,41,2335,661,17.440601052730972,1572.209087256697,12,0,1,9,5,7,1,0,1,0,16488,6.4,15988,170,56,-2335,-661,18.88472725454946,1831.5963704294793,0
77,EUN1_3244246596,8,0,0,3,4,2,0,0,0,0,13454,6.6,15844,168,64,-133,-1359,18.660411973023855,1494.3879921729938,38,0,1,4,3,5,1,0,1,0,13321,6.0,14485,161,40,133,1359,17.882894807481193,1479.6151660276832,1
78,EUN1_3243857643,64,1,0,3,9,2,0,0,0,0,13702,6.6,16279,184,48,2535,1095,20.438199439060284,1521.9793951848046,13,0,1,9,3,13,1,0,1,0,16237,7.0,17374,161,44,-2535,-1095,17.88342450917775,1803.5600233262057,1
79,EUN1_3242539703,8,4,1,7,6,9,0,0,0,0,14340,5.8,13412,166,30,843,1240,18.43980034657938,1592.9321504213754,68,0,0,6,7,5,0,0,0,0,15183,6.0,14652,185,30,-843,-1240,20.55037990432039,1686.5752329043055,0
80,EUN1_3247494949,12,3,0,3,5,2,0,0,0,0,13407,6.4,15615,168,52,2273,1857,18.660584698320548,1489.1813038713308,14,4,1,5,3,0,1,0,1,0,15680,7.0,17472,217,68,-2273,-1857,24.103255235330707,1741.6545718432512,0
81,EUN1_3247393574,16,6,1,4,1,1,0,0,0,0,15132,7.0,17992,236,56,-1303,-1392,26.215813912154807,1680.9224411810446,11,3,0,1,4,1,1,0,1,0,13829,6.6,16600,202,56,1303,1392,22.438959365488437,1536.1800448779186,1
82,EUN1_3246961874,16,2,1,6,1,7,0,0,0,0,15407,6.6,17158,192,62,-3081,-2501,21.328514668908134,1711.5022161659774,7,1,0,1,6,1,0,0,0,0,12326,6.2,14657,169,38,3081,2501,18.773536349195183,1369.2462073383422,1
83,EUN1_3246929844,14,2,0,3,6,3,0,0,0,0,14466,6.4,15470,207,50,1040,1281,22.99195281651422,1606.7709634961097,16,3,1,6,3,10,0,0,0,0,15506,6.6,16751,176,59,-1040,-1281,19.548713505828516,1722.2860887578238,1
84,EUN1_3246902442,11,0,0,3,8,2,0,0,0,0,13979,6.6,16205,178,56,2188,1476,19.771333787506293,1552.7161517727557,8,4,1,8,3,10,0,0,0,0,16167,6.8,17681,176,44,-2188,-1476,19.549183969669144,1795.748052486597,0
85,EUN1_3246872773,8,1,0,2,6,3,0,0,0,0,13469,6.0,15021,172,64,1370,196,19.10470749619109,1496.054100384871,8,0,1,6,2,6,0,0,0,0,14839,6.4,15217,175,44,-1370,-196,19.437929138566517,1648.2253170696488,1
86,EUN1_3246841997,12,0,0,8,8,4,0,0,0,0,15133,6.0,15105,154,46,1423,2595,17.10515598273194,1680.8592564070289,11,2,1,8,8,2,0,0,0,0,16556,7.0,17700,176,61,-1423,-2595,19.54874969455079,1838.9153405851298,0
87,EUN1_3246056416,11,0,0,9,7,8,0,0,0,0,15324,6.4,16098,143,42,743,77,15.883241514128311,1702.0614892482674,8,0,1,7,9,9,0,0,0,0,16067,6.6,16175,172,58,-743,-77,19.10431846454594,1784.5877021503466,0
88,EUN1_3246025085,16,1,1,9,6,5,0,0,0,0,14736,6.0,14325,144,36,-668,303,15.995645629800777,1636.8877361162795,12,2,0,6,9,3,0,0,0,0,14068,6.4,14628,164,48,668,-303,18.217263078384217,1562.6857133335925,1
89,EUN1_3244208891,15,0,1,6,9,7,0,0,0,0,14879,6.4,15424,160,48,1020,211,17.770011624549273,1652.5000185104288,16,2,0,9,6,7,0,0,0,0,15899,6.2,15635,153,40,-1020,-211,16.992573615975243,1765.7838426169305,0
90,EUN1_3243864625,13,0,1,8,1,6,0,0,0,0,17002,6.4,16023,194,52,-4705,-1068,21.549330193499657,1888.5655255148515,10,0,0,1,8,1,0,0,0,0,12297,6.4,14955,160,48,4705,1068,17.77264345855642,1365.9387288116768,0
91,EUN1_3243832971,13,1,1,8,5,5,0,0,0,0,14979,6.6,16615,164,53,-248,73,18.216419955125406,1663.803381145265,13,0,0,5,8,3,0,0,0,0,14731,6.8,16688,182,56,248,-73,20.215783120931853,1636.2565997497095,1
92,EUN1_3243000222,13,4,0,4,5,3,0,0,0,0,15450,6.4,15791,198,52,-1256,488,21.994542095109733,1716.2407846941685,53,1,1,5,4,4,0,0,0,0,14194,6.6,16279,147,48,1256,-488,16.329281252429954,1576.719850999937,1
93,EUN1_3242567409,12,1,0,8,6,5,0,0,0,0,15824,6.6,16589,169,51,-1356,-1255,18.773258289671002,1757.7990483772423,9,1,1,6,8,5,0,0,0,0,14468,6.4,15334,163,44,1356,1255,18.106752078203392,1607.1686445855626,0
94,EUN1_3242486718,14,1,1,9,6,11,0,0,0,0,16241,6.4,15846,166,44,-1203,53,18.438400746422005,1803.9642561604808,53,0,0,6,9,6,0,0,0,0,15038,6.4,15899,152,62,1203,-53,16.883354900338222,1670.341388100567,0
95,EUN1_3242437626,20,3,0,6,7,2,0,0,0,0,14984,6.4,16379,185,52,-911,-2105,20.550189672696575,1664.4542813820835,20,3,1,7,6,8,1,0,1,0,14073,6.0,14274,138,28,911,2105,15.329330674768256,1563.2584825073454,1
96,EUN1_3242408973,11,1,1,11,4,11,0,0,0,0,17532,6.6,16321,196,39,-3016,216,21.77064184517297,1947.3616981100638,12,1,0,4,11,4,1,0,1,0,14516,6.4,16537,170,55,3016,-216,18.8826995595888,1612.3603929823003,1
97,EUN1_3239884169,15,0,1,9,2,11,0,0,0,0,15695,6.6,15591,145,52,-2055,-127,16.10586179319333,1743.3206954770299,17,1,0,2,9,2,1,0,1,0,13640,6.2,15464,175,44,2055,127,19.43810906075057,1515.0617576493587,1
