,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
0,EUW1_6141377490,12,2,1,4,10,5,0,0,0,0,14834,6.2,15550,215,45,2296,2625,23.881724371577413,1647.7279038510667,20,1,0,10,4,9,1,0,1,0,17130,7.2,18175,185,60,-2296,-2625,20.549390738334054,1902.7625045819586,0
1,EUW1_6141336046,15,3,0,2,5,1,0,0,0,0,13858,6.4,15436,194,59,475,57,21.550447301380416,1539.4128799099474,16,1,1,5,2,3,1,0,1,0,14333,6.4,15493,187,48,-475,-57,20.772853842052253,1592.178150364358,0
2,EUW1_6141031677,54,4,1,5,1,7,0,0,0,0,14300,6.6,16692,163,60,-964,-942,18.104070639195868,1588.2712278558338,34,1,0,1,5,1,0,0,0,0,13336,6.2,15750,205,60,964,942,22.76892319653468,1481.2017548731048,1
3,EUW1_6140931362,9,0,0,2,6,1,0,0,0,0,13391,6.0,14474,172,56,1288,834,19.106193035496418,1487.5059938275147,14,0,1,6,2,10,0,0,0,0,14679,6.2,15308,184,30,-1288,-834,20.43918324727524,1630.5802765584413,0
4,EUW1_6140762335,12,3,1,10,5,10,0,0,0,0,17024,6.6,16879,206,48,-1487,-1101,22.88206664309345,1890.9917598641887,51,2,0,5,10,6,0,0,0,0,15537,6.4,15778,184,52,1487,1101,20.4383507880058,1725.8187836589461,0
5,EUW1_6140695343,17,2,0,6,1,3,1,0,1,0,15274,6.4,15469,177,56,-1373,1373,19.660440860394207,1696.5738627212493,12,3,1,1,6,1,0,1,1,0,13901,6.8,16842,198,64,1373,-1373,21.993035538746064,1544.0666011318638,1
6,EUW1_6140373222,17,2,0,6,5,7,1,0,1,0,14907,6.4,15441,196,48,780,1492,21.77044033307293,1655.7752757403987,59,2,1,5,6,2,0,0,0,0,15687,6.6,16933,182,77,-780,-1492,20.215408880710577,1742.4127423720154,1
7,EUW1_6140080049,16,5,1,3,2,4,1,1,2,0,14233,6.4,15348,197,48,-1039,-151,21.881311471768107,1580.8969856734798,17,5,0,2,3,2,0,0,0,0,13194,6.4,15197,174,44,1039,151,19.326640589277417,1465.4925053731392,0
8,EUW1_6140033344,16,3,0,2,3,2,1,0,1,0,12692,6.2,14778,172,34,1335,1058,19.105096543680695,1409.778403095322,13,3,1,3,2,3,0,1,1,0,14027,6.6,15836,178,59,-1335,-1058,19.771553399855602,1558.0650535942389,1
9,EUW1_6138349911,9,2,0,3,5,3,0,0,0,0,14106,6.6,16154,203,52,368,505,22.549918076036548,1566.9415979338498,17,0,1,5,3,4,0,0,0,0,14474,6.6,16659,216,36,-368,-505,23.994001499625092,1607.8202671554334,0
