,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
1919,EUN1_3221438457,14,1,1,11,9,16,0,0,0,0,17304,6.4,16028,195,44,1112,1471,21.65880532251257,1921.969063080808,12,2,0,9,11,9,0,0,0,0,16192,5.8,14557,160,44,-1112,-1471,17.771327444112877,1798.458337344223,1
2914,EUN1_3241748442,17,6,1,8,3,14,0,0,0,0,16989,6.4,16268,229,39,3070,1058,25.43544783234078,1886.9992280508188,13,6,0,3,8,2,0,0,0,0,13919,6.0,15210,192,59,-3070,-1058,21.32579032231192,1546.0087265430188,1
16016,EUN1_3204275631,9,2,1,9,1,7,0,0,0,0,16568,6.8,18065,195,49,3787,2844,21.65856475910863,1840.200517584163,12,0,0,1,9,1,1,0,1,0,12781,6.0,15221,171,60,-3787,-2844,18.99289525029526,1419.5800830059866,1
8272,EUN1_3245510832,43,1,1,5,0,13,1,0,1,0,14590,6.2,15498,198,44,1624,-387,21.996252490316465,1620.8349688571575,15,2,0,0,5,0,0,0,0,0,12966,6.6,15885,190,55,-1624,387,21.10751501596025,1440.4212615628448,1
9360,EUN1_3233444736,9,1,0,4,7,4,0,0,0,0,13690,6.4,15315,160,52,-2293,-2404,17.77136034209869,1520.5620192708188,12,0,1,7,4,4,0,0,0,0,15983,7.0,17719,188,62,2293,2404,20.88134840196596,1775.2478271735208,1
9871,EUN1_3237547629,10,6,0,9,9,6,0,0,0,0,15889,6.6,16463,162,49,-1287,263,17.992170074134403,1764.6764833822317,13,2,1,9,9,9,1,0,1,0,17176,6.4,16200,183,48,1287,-263,20.324488417077752,1907.6142789711885,1
6793,EUN1_3227796957,8,1,0,9,3,11,0,0,0,0,17469,7.2,18308,192,44,4141,3303,21.326658878980467,1940.3927289422384,12,0,1,3,9,2,0,0,0,0,13328,6.2,15005,169,60,-4141,-3303,18.771902867435934,1480.4255705158942,1
13521,EUN1_3246947649,12,0,1,8,5,7,0,0,0,0,15896,6.6,16275,183,40,2115,1095,20.328138364640147,1765.7709696410918,4,0,0,5,8,3,0,0,0,0,13781,6.2,15180,150,36,-2115,-1095,16.662408495606677,1530.8310098530376,1
16056,EUN1_3245900893,9,1,0,6,7,7,0,0,0,0,14436,6.4,15273,166,36,-2573,-1468,18.43884449907806,1603.5130071607882,13,0,1,7,6,7,0,0,0,0,17009,6.6,16741,201,40,2573,1468,22.32655267659452,1889.315096896498,1
7150,EUN1_3245937716,9,0,1,5,4,4,0,0,0,0,14924,7.0,17010,181,44,398,516,20.105786800902727,1657.7832166666976,14,2,0,4,5,2,0,0,0,0,14526,6.6,16494,187,52,-398,-516,20.7722769710984,1613.5727020437182,1
3986,EUN1_3249176257,11,2,1,7,6,8,0,0,0,0,15998,6.6,16813,200,45,1309,1306,22.214406042318444,1776.9303393250525,17,1,0,6,7,4,1,0,1,0,14689,6.4,15507,182,51,-1309,-1306,20.215109498509783,1631.537051778078,1
11571,EUN1_3241704992,12,1,1,5,3,5,0,0,0,0,15188,6.8,16885,197,57,277,530,21.88062287580248,1686.918275318213,12,2,0,3,5,3,0,1,1,0,14911,6.8,16355,185,53,-277,-530,20.54779305595664,1656.1521203101051,1
11542,EUN1_3218480521,26,3,1,11,6,17,1,0,1,0,18343,6.6,16482,218,52,3242,1710,24.212313108894325,2037.2773364974703,13,4,0,6,11,4,0,0,0,0,15101,6.0,14772,186,36,-3242,-1710,20.658212102084143,1677.2024782450146,1
14982,EUN1_3209499067,15,2,1,2,0,2,0,0,0,0,13901,6.6,15830,192,56,1977,1366,21.325198165144407,1543.9665609045437,23,1,0,0,2,0,1,0,1,0,11924,6.4,14464,188,40,-1977,-1366,20.880923203370564,1324.3836610478224,1
8353,EUN1_3251147362,13,1,1,6,4,7,0,1,1,0,16058,6.6,16476,192,52,1632,1277,21.325395547212985,1783.5583421726358,17,2,0,4,6,4,0,0,0,0,14426,6.0,15199,178,52,-1632,-1277,19.77041878856204,1602.2924800213254,1
12383,EUN1_3247759091,10,0,0,7,5,9,0,0,0,0,14951,6.4,15615,159,57,660,-542,17.66182601805431,1660.7670490310063,13,1,1,5,7,1,1,0,1,0,14291,6.4,16157,198,46,-660,542,21.99397202248273,1587.4538089560638,1
16000,EUN1_3249424208,14,1,1,10,6,9,0,0,0,0,16838,6.6,16146,184,36,2816,1588,20.437518396543396,1870.2550802228131,11,1,0,6,10,6,0,0,0,0,14022,6.0,14558,139,52,-2816,-1588,15.439212266953977,1557.4721899800622,1
1136,EUN1_3250724701,11,3,0,10,8,10,0,0,0,0,17485,6.4,16107,171,55,1326,160,18.99391491244472,1942.1555686789236,10,1,1,8,10,6,0,0,0,0,16159,6.4,15947,169,36,-1326,-160,18.771763860837176,1794.869421463124,1
7553,EUN1_3247640980,9,3,1,6,5,7,0,0,0,0,14840,6.6,16594,173,48,339,772,19.217595763982743,1648.4920296965545,16,3,0,5,6,3,0,0,0,0,14501,6.2,15822,195,44,-339,-772,21.661451872697317,1610.8344287486343,1
9532,EUN1_3250078044,13,4,1,10,3,11,1,0,1,0,16986,6.4,16207,191,36,2739,615,21.214875589379236,1886.679983042909,9,2,0,3,10,1,0,0,0,0,14247,6.2,15592,178,62,-2739,-615,19.770931177536667,1582.452002732387,1
10284,EUN1_3251045596,37,4,1,8,5,7,1,0,1,0,15730,6.6,16561,180,44,2479,977,19.99333555481506,1747.195379318005,41,1,0,5,8,7,0,0,0,0,13251,6.4,15584,149,39,-2479,-977,16.550038875930245,1471.8427190936354,1
8731,EUN1_3248690290,12,3,1,6,6,2,0,0,0,0,15029,6.4,16308,182,45,591,2005,20.21574569628619,1669.3540773048635,16,1,0,6,6,5,0,0,0,0,14438,6.2,14303,151,51,-591,-2005,16.77240439636931,1603.7084415548352,1
10024,EUN1_3245043865,13,1,1,5,3,9,0,1,1,0,15858,6.0,14023,181,48,2116,-430,20.105712355015783,1761.5269973803331,16,1,0,3,5,2,0,0,0,0,13742,6.0,14453,171,40,-2116,430,18.994899517722093,1526.4790010089882,1
5803,EUN1_3239068191,26,4,1,6,6,6,1,0,1,0,15129,6.6,16628,186,66,365,301,20.658441546421333,1680.3309793323028,14,1,0,6,6,3,0,0,0,0,14764,6.6,16327,192,58,-365,-301,21.32484288662847,1639.7915644697018,1
15222,EUN1_3230435778,12,2,0,8,8,10,1,0,1,0,17044,6.6,16569,183,56,494,-1615,20.32719753111561,1893.2063099471827,13,1,1,8,8,6,0,1,1,0,16550,6.8,18184,223,47,-494,1615,24.77030081660536,1838.3339843713843,1
