,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
19,EUW1_6122766954,17,3,0,6,4,7,1,0,1,0,15448,6.4,15231,169,52,-1024,616,18.771416353346922,1715.8629575532736,10,4,1,4,6,2,0,0,0,0,14424,6.4,15847,203,51,1024,-616,22.547914317925592,1602.1237247377278,0
20,EUW1_6122533055,9,0,0,8,11,4,0,0,0,0,15982,6.6,16916,169,46,1257,304,18.772736950263354,1775.3010765627748,14,0,1,11,8,6,0,0,0,0,17239,6.6,17220,207,43,-1257,-304,22.993825731979374,1914.9302502105916,1
21,EUW1_6122448318,14,1,0,6,11,5,0,0,0,0,15139,6.4,15425,178,47,2150,1898,19.771992639190753,1681.619081824207,11,0,1,11,6,5,1,0,1,0,17289,6.6,17323,188,56,-2150,-1898,20.882778742516077,1920.4380940391513,0
22,EUW1_6122425473,12,1,1,10,8,5,0,0,0,0,16085,6.4,15894,166,36,-1036,-835,18.438707957524326,1786.6663704625228,10,0,0,8,10,6,0,0,0,0,15049,6.4,15059,147,52,1036,835,16.328253432265516,1671.5910605589372,1
23,EUW1_6122363990,14,0,1,6,5,5,0,0,0,0,15584,6.6,16740,185,56,-29,698,20.549504868011088,1731.0458587193773,64,2,0,5,6,5,1,1,2,0,15555,6.6,17438,219,48,29,-698,24.32617062753745,1727.8245849833106,1
24,EUW1_6122301590,16,1,0,5,3,6,0,0,0,0,14986,6.6,16605,186,54,-538,-914,20.6594741090139,1664.531607514421,10,2,1,3,5,3,0,0,0,0,14448,6.2,15691,184,58,538,914,20.43732922612128,1604.7746340163055,1
25,EUW1_6137564451,12,3,1,5,5,5,0,0,0,0,14660,6.4,15782,192,49,880,1658,21.323540300010364,1628.1411499903747,16,2,0,5,5,2,0,0,0,0,15540,6.6,17440,201,56,-880,-1658,22.32308125157335,1725.8740430320888,0
26,EUW1_6135748498,12,3,1,5,2,2,0,1,1,0,15681,6.6,17593,223,57,-3073,-2780,24.76965883404884,1741.7624223171294,16,5,0,2,5,1,0,0,0,0,12608,6.2,14813,169,52,3073,2780,18.7716248562971,1400.4298591017389,1
27,EUW1_6077820665,12,1,0,6,4,5,0,0,0,0,14765,6.4,15683,171,44,-586,-260,18.994512696332173,1640.0817541599095,14,4,1,4,6,2,0,0,0,0,14179,6.2,15423,174,60,586,260,19.327749761180105,1574.9894474929465,1
28,EUW1_5956080147,12,3,1,7,7,9,1,0,1,0,16031,6.8,16515,193,60,-36,-52,21.43987854438407,1780.8429686270517,14,2,0,7,7,6,0,1,1,0,15995,6.6,16463,203,44,36,52,22.550753080362515,1776.8438202975292,1
29,EUW1_5955804103,11,3,0,13,9,22,0,0,0,0,19144,6.4,16244,193,31,-3096,-2002,21.438013040532283,2126.473169160363,14,2,1,9,13,8,1,0,1,0,16048,6.0,14242,168,44,3096,2002,18.661068346162818,1782.5763382096482,1
30,EUW1_5955788493,12,5,1,2,3,2,1,0,1,0,13966,6.6,16014,192,57,-132,224,21.326856288090283,1551.3066402055672,15,0,0,3,2,1,0,1,1,0,13834,6.8,16238,193,48,132,-224,21.437933664590755,1536.6444265075052,0
31,EUW1_5955754983,17,1,0,3,7,6,0,0,0,0,13939,6.4,15960,170,60,1235,1160,18.881930547816637,1548.2072347412713,12,2,1,7,3,4,0,0,0,0,15174,6.6,17120,182,50,-1235,-1160,20.214772704133107,1685.3789066621746,1
32,EUW1_5955289167,12,2,1,6,4,6,0,0,0,0,15857,7.0,17179,212,56,-672,-1063,23.54822943972986,1761.340916159417,18,0,0,4,6,4,1,0,1,0,15185,6.6,16116,199,51,672,1063,22.10423423823699,1686.6974718976317,0
33,EUW1_5955245928,13,3,1,5,2,4,1,0,1,0,14851,6.4,15942,197,48,-1437,-362,21.88208113031501,1649.597902874661,14,2,0,2,5,1,0,0,0,0,13414,6.6,15580,209,48,1437,362,23.21499977784689,1489.9808948327186,1
34,EUW1_5955242312,16,3,0,2,3,4,0,0,0,0,13821,6.2,15479,192,54,380,576,21.328198766963506,1535.2970581156387,15,1,1,3,2,3,1,0,1,0,14201,6.6,16055,195,56,-380,-576,21.661451872697313,1577.509118175254,0
35,EUW1_5955063970,14,1,1,3,2,5,0,0,0,0,14306,6.6,16070,187,66,-809,-630,20.771930863904974,1589.1082510108265,12,2,0,2,3,2,1,0,1,0,13497,6.2,15440,193,48,809,630,21.438409929057006,1499.2446570594943,1
36,EUW1_5954886893,8,2,1,2,4,1,0,0,0,0,14276,6.4,16674,219,56,172,310,24.324324324324323,1585.6349500185115,13,2,0,4,2,4,0,0,0,0,14448,6.8,16984,217,56,-172,-310,24.102184376156977,1604.7389855609033,1
37,EUW1_5954841619,13,0,1,8,5,5,1,0,1,0,17659,6.8,16898,183,71,-3945,-2423,20.32606864583584,1961.4100886164758,17,3,0,5,8,6,0,0,0,0,13714,6.0,14475,160,26,3945,2423,17.771426138435707,1523.2333628906706,1
38,EUW1_5954451115,13,2,0,10,2,13,1,1,2,0,17091,6.4,16093,201,56,-3945,-2165,22.324486222126787,1898.2477314545717,16,2,1,2,10,2,0,0,0,0,13146,6.0,13928,178,48,3945,2165,19.76994302257994,1460.0880391844714,1
39,EUW1_5954326200,12,1,0,6,1,6,0,0,0,0,14460,5.2,13262,146,44,-1777,906,16.218137654220417,1606.262126575529,10,2,1,1,6,0,0,0,0,0,12683,6.0,14168,175,52,1777,-906,19.43954855814091,1408.8673963594354,1
40,EUW1_5954300620,11,2,0,11,6,9,0,0,0,0,17720,6.8,16994,186,56,-2543,-2022,20.660162541422146,1968.2692485698947,14,1,1,6,11,8,1,0,1,0,15177,6.2,14972,174,36,2543,2022,19.327248829072328,1685.8026176944295,1
41,EUW1_5954157539,9,3,0,5,7,5,1,0,1,0,14158,6.4,15742,180,52,2150,1169,19.99500124968758,1572.717931628204,10,1,1,7,5,5,0,0,0,0,16308,6.6,16911,213,52,-2150,-1169,23.660751478796968,1811.5471132216946,1
42,EUW1_5954038358,8,2,0,8,9,10,0,0,0,0,15291,6.2,14953,145,51,1612,554,16.106100324343537,1698.4715866174968,23,1,1,9,8,9,0,0,0,0,16903,6.4,15507,201,37,-1612,-554,22.32638734615897,1877.5269916026125,1
43,EUW1_5953994732,9,3,1,10,10,6,0,0,0,0,17100,6.6,16433,171,59,-829,899,18.997607708658908,1899.760770865891,14,1,0,10,10,4,0,0,0,0,16271,6.6,17332,185,52,829,-899,20.552967404104667,1807.6612574712813,0
44,EUW1_5953929657,19,4,0,5,9,6,0,0,0,0,14741,6.4,15664,178,48,1508,1464,19.77063838058479,1637.2976425179797,19,2,1,9,5,6,0,0,0,0,16249,6.6,17128,212,53,-1508,-1464,23.54705245328076,1804.7927137422598,0
45,EUW1_5953483518,24,1,1,1,6,1,0,0,0,0,13289,6.0,14860,196,47,1965,2274,21.769916419070892,1476.022547413434,14,1,0,6,1,4,0,0,0,0,15254,6.8,17134,196,68,-1965,-2274,21.769916419070892,1694.2770666148335,0
46,EUW1_5953416075,15,19,0,8,4,8,0,0,0,0,15792,6.4,16140,186,46,-767,-445,20.660736270144678,1754.1631568716386,38,2,1,4,8,6,0,0,0,0,15025,6.6,15695,184,64,767,445,20.438577815626996,1668.9653895641065,0
47,EUW1_5953080995,9,1,0,6,9,3,1,0,1,0,14845,6.0,14381,160,50,1098,1502,17.771853826502277,1648.8948128401644,14,1,1,9,6,14,0,0,0,0,15943,6.6,15883,165,35,-1098,-1502,18.327224258580472,1770.8541597245362,1
48,EUW1_5953003746,15,0,0,5,8,8,1,0,1,0,15014,6.4,15181,182,50,377,-54,20.21645678824928,1667.746605597663,10,5,1,8,5,8,0,0,0,0,15391,6.2,15127,158,32,-377,54,17.550550398590033,1709.6235518018937,0
49,EUW1_5952889061,12,2,1,4,10,2,0,0,0,0,14275,6.2,15025,185,52,2520,3400,20.549352695390095,1585.6324850091546,9,1,0,10,4,2,1,0,1,0,16795,7.2,18425,182,77,-2520,-3400,20.216119948978363,1865.547991995009,0
50,EUW1_6141879236,15,3,0,1,5,2,0,0,0,0,13243,6.2,15171,183,60,2766,1423,20.326633072801926,1470.9595725853328,15,5,1,5,1,5,0,0,0,0,16009,6.6,16594,224,52,-2766,-1423,24.880687477090884,1778.191633128339,0
51,EUW1_6141822873,10,3,0,5,4,6,0,0,0,0,15584,6.8,17178,208,52,-599,-1497,23.104650366286464,1731.0714966740782,12,1,1,4,5,7,1,0,1,0,14985,6.4,15681,187,62,599,1497,20.771969319690236,1664.5345468211667,1
52,EUW1_6140454185,15,0,0,3,6,4,0,0,0,0,13263,6.4,15970,166,50,2407,1058,18.43983448582299,1473.2983420811463,13,3,1,6,3,2,1,0,1,0,15670,6.8,17028,208,56,-2407,-1058,23.105334777416758,1740.6759421255797,1
53,EUW1_6140401714,15,2,0,5,4,4,0,1,1,0,15886,6.6,16743,219,56,-1400,-1247,24.3241892399709,1764.4478094346014,90,3,1,4,5,4,0,0,0,0,14486,6.0,15496,189,40,1400,1247,20.992108522166667,1608.9507092704039,1
54,EUW1_6140322013,10,0,1,6,4,7,0,0,0,0,15211,6.6,16577,181,47,-1700,-2476,20.102660548251013,1689.4009370135147,18,2,0,4,6,5,1,0,1,0,13511,6.0,14101,153,40,1700,2476,16.992856706532624,1500.5914180520413,1
55,EUW1_6140256047,14,0,1,6,7,7,0,0,0,0,14798,6.2,14622,177,55,355,1547,19.66175122885945,1643.811269404871,16,1,0,7,6,5,1,0,1,0,15153,6.4,16169,170,56,-355,-1547,18.884167846927156,1683.2458552028659,0
56,EUW1_6140013085,19,2,1,5,3,7,1,0,1,0,15423,6.8,16918,187,68,-958,-56,20.769662224575214,1712.997328821516,10,2,0,3,5,3,0,0,0,0,14465,6.6,16862,214,60,958,56,23.76849046020907,1606.5944603127298,1
57,EUW1_6138911108,40,2,0,4,4,5,0,0,0,0,14582,6.4,15822,191,70,-686,-425,21.216407355021214,1619.7782829891066,15,0,1,4,4,2,0,0,0,0,13896,6.2,15397,189,30,686,425,20.994246021460786,1543.5769455778786,1
58,EUW1_6138835284,139,0,0,1,5,0,0,0,0,0,12527,6.2,14775,177,60,2387,1846,19.66280693049142,1391.6157198772094,30,1,1,5,1,3,0,1,1,0,14914,6.6,16621,176,64,-2387,-1846,19.55171762579938,1656.7858901771133,0
59,EUW1_6138774511,16,2,0,3,2,3,0,0,0,0,14712,6.8,16630,200,52,-1659,-1857,22.214159305141095,1634.073558486179,11,3,1,2,3,2,0,0,0,0,13053,6.0,14773,174,52,1659,1857,19.326318595472753,1449.8071070500337,0
60,EUW1_6138695266,14,1,1,4,8,2,0,0,0,0,14414,6.2,15466,201,41,1825,907,22.326594009585996,1601.0722689262316,12,1,0,8,4,9,0,0,0,0,16239,6.6,16373,194,38,-1825,-907,21.54905093462529,1803.7888563267015,0
61,EUW1_6138522214,13,2,1,2,3,3,0,0,0,0,13825,6.2,14844,193,54,663,1391,21.438568688581647,1535.6902182364834,21,3,0,3,2,3,0,0,0,0,14488,6.4,16235,212,56,-663,-1391,23.549101357405746,1609.3367003117664,0
62,EUW1_6138477379,16,3,1,12,3,16,0,0,0,0,18061,6.6,17338,205,52,-5426,-4129,22.77208475658863,2006.2762087255965,11,0,0,3,12,5,0,0,0,0,12635,5.8,13209,148,32,5426,4129,16.44033436085423,1403.538004387792,1
63,EUW1_6138438881,31,2,1,5,9,5,1,0,1,0,15058,6.4,16537,197,47,2163,78,21.881878583342743,1672.5752675531728,34,4,0,9,5,9,0,0,0,0,17221,6.6,16615,205,60,-2163,-78,22.770482789772906,1912.831629866728,1
64,EUW1_6135984504,12,4,0,3,9,5,0,0,0,0,13876,6.2,14688,176,52,3360,2854,19.55019735331798,1541.3553322422742,29,1,1,9,3,7,0,0,0,0,17236,6.8,17542,217,60,-3360,-2854,24.104504691306825,1914.5863726237994,0
65,EUW1_6135903053,17,1,0,7,6,9,0,0,0,0,15388,6.6,15854,169,47,-361,-657,18.771485853815665,1709.2048776243516,14,2,1,6,7,5,0,0,0,0,15027,6.2,15197,168,48,361,657,18.660411973023855,1669.1072066585089,1
66,EUW1_6132935481,14,1,0,10,4,9,0,0,0,0,17448,7.0,17445,215,44,-3582,-3111,23.880884370238864,1938.0170720554775,12,1,1,4,10,4,1,0,1,0,13866,6.2,14334,183,52,3582,3111,20.326520184900986,1540.1504310592188,1
67,EUW1_6132818117,36,3,1,7,3,10,1,0,1,0,15148,6.4,15701,179,36,-1027,-1055,19.88222466173375,1682.5471462343176,20,3,0,3,7,4,0,1,1,0,14121,6.0,14646,162,60,1027,1055,17.993968688273004,1568.47427066113,1
68,EUW1_6132231257,14,2,1,4,5,4,0,0,0,0,14778,6.4,16070,188,60,1250,276,20.88181227472912,1641.4437329571645,12,1,0,5,4,6,1,0,1,0,16028,6.4,16346,218,57,-1250,-276,24.214016361122063,1780.285569890204,0
69,EUW1_6132248261,17,3,1,4,7,4,0,0,0,0,15149,6.6,16497,177,63,116,684,19.660113295568145,1682.6613351105186,14,4,0,7,4,5,0,0,0,0,15265,6.6,17181,201,39,-116,-684,22.325891369543484,1695.545929134733,0
70,EUW1_6129901823,16,4,0,5,4,6,1,0,1,0,15307,6.4,15456,199,39,929,898,22.105216386741315,1700.3243579489915,19,0,1,4,5,2,0,1,1,1,16236,6.6,16354,215,49,-929,-898,23.882520216831068,1803.5190615835777,1
71,EUW1_6129819058,18,4,1,3,1,4,0,0,0,0,14622,7.0,17191,218,52,-1659,-1323,24.21482324845186,1624.170392380106,14,4,0,1,3,1,1,0,1,0,12963,6.2,15868,208,52,1659,1323,23.10405153980728,1439.89336591597,1
72,EUW1_6129805467,12,2,1,12,2,8,1,0,1,0,17829,6.8,17359,194,48,-4896,-3591,21.548931254466222,1980.3912130715373,14,3,0,2,12,3,0,0,0,0,12933,6.0,13768,153,55,4896,3591,16.99477568006872,1436.5583913093383,1
73,EUW1_6128236835,14,4,0,3,3,3,1,0,1,0,13664,6.4,15998,183,52,894,495,20.327724387159837,1517.8034209079347,15,1,1,3,3,3,0,0,0,0,14558,6.6,16493,196,66,-894,-495,21.77177038187611,1617.1093531599613,0
74,EUW1_6128222723,12,3,1,4,1,4,0,1,1,0,15621,6.6,16234,200,52,-3356,-3395,22.2135836063753,1734.9919475759425,9,0,0,1,4,0,0,0,0,0,12265,5.2,12839,157,48,3356,3395,17.43766313100461,1362.248014660965,1
75,EUW1_6134673496,15,0,0,3,5,2,0,0,0,0,14950,6.4,15648,201,54,261,1042,22.326428678538303,1660.597555941033,11,3,1,5,3,3,0,0,0,0,15211,6.6,16690,196,52,-261,-1042,21.771044880564713,1689.5885901952545,0
76,EUW1_6134613977,13,3,0,2,3,1,0,0,0,0,14216,6.6,16310,204,60,488,-189,22.659113628790404,1579.0292124847274,11,1,1,3,2,4,0,0,0,0,14704,6.6,16121,236,40,-488,189,26.21348439409086,1633.2333666555592,1
77,EUW1_6134578554,11,2,1,11,6,13,0,0,0,0,17929,6.4,16283,203,36,-2438,-994,22.549250117096886,1991.5542135439905,11,0,0,6,11,7,0,0,0,0,15491,6.0,15289,198,43,2438,994,21.993849867907308,1720.741052039152,1
78,EUW1_6133291833,7,2,1,8,4,9,1,0,1,0,16537,6.4,16594,192,54,-2174,-1468,21.32871211237565,1837.0464177206047,8,1,0,4,8,6,0,0,0,0,14363,6.4,15126,163,54,2174,1468,18.10718788706891,1595.5431878648515,1
79,EUW1_6133286735,8,1,1,14,7,20,0,0,0,0,18590,6.8,16799,181,51,-2917,-622,20.10437242331737,2064.863443919723,10,0,0,7,14,4,1,0,1,0,15673,6.6,16177,202,48,2917,622,22.43692391994535,1740.8609336500172,0
80,EUW1_6133199827,17,1,1,8,7,6,0,0,0,0,17126,6.8,17152,189,55,-2342,-1978,20.993818486778896,1902.3287587543668,15,1,0,7,8,9,0,0,0,0,14784,6.0,15174,144,52,2342,1978,15.995290275641063,1642.1831349658157,1
