,matchId,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueEliteMonsters,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redEliteMonsters,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,bluewins
48,EUW1_6070780838,10,3,0,9,10,10,0,0,0,0,16909,6.2,15654,178,48,-513,420,19.77250510974851,1878.276903936728,125,2,1,10,9,9,1,1,2,0,16396,6.8,16074,190,32,513,-420,21.105482982315827,1821.2920998844752,0
49,EUW1_6070759847,13,3,1,11,7,15,0,0,0,0,16969,6.0,15129,162,50,-1741,-131,17.995467808107588,1884.9697113319608,17,1,0,7,11,4,0,0,0,0,15228,6.2,14998,181,41,1741,131,20.1060473658486,1691.573973962113,1
50,EUW1_6070825789,15,2,0,7,8,8,0,0,0,0,15511,6.2,15495,191,33,1406,762,21.217232243527913,1723.0392111484894,13,1,1,8,7,11,1,0,1,0,16917,6.6,16257,218,54,-1406,-762,24.216526853869556,1879.224700857391,0
51,EUW1_6070774976,13,2,0,10,8,13,0,0,0,0,16418,6.2,15106,165,46,-279,4,18.328988684163754,1823.7899164642456,27,1,1,8,10,10,0,0,0,0,16139,6.0,15110,205,38,279,-4,22.772379880324664,1792.7972628710231,1
52,EUW1_6070752815,14,1,0,7,13,7,0,0,0,0,16254,6.2,14199,161,42,1748,2577,17.883325187719375,1805.43830808193,25,0,1,13,7,9,0,1,1,0,18002,6.4,16776,180,52,-1748,-2577,19.993779712978185,1999.6001244057404,0
53,EUW1_6069576255,12,2,0,6,8,4,0,0,0,0,14821,6.8,16321,196,51,1380,-641,21.77229438511782,1646.3631381726082,12,1,1,8,6,10,0,0,0,0,16201,6.4,15680,193,52,-1380,641,21.439044981263976,1799.6578639453767,0
54,EUW1_6069553752,21,2,1,6,6,6,0,0,0,0,15545,6.2,15158,171,52,-331,179,18.994829185388422,1726.7521619114798,16,3,0,6,6,5,0,0,0,0,15214,6.2,15337,203,44,331,-179,22.54941710312193,1689.9843931374237,1
55,EUW1_6067864812,14,5,1,7,6,8,0,0,0,0,16161,6.4,15832,197,48,-1564,103,21.88094691556398,1795.0151426519262,12,1,0,6,7,5,0,0,0,0,14597,6.6,15935,171,56,1564,-103,18.99310620589564,1621.300416885723,1
56,EUW1_6067825131,17,0,1,7,8,6,0,0,0,0,16315,6.6,15965,182,63,869,-567,20.216980782760025,1812.3079201688452,15,5,0,8,7,12,1,1,2,0,17184,6.2,15398,207,52,-869,567,22.994038582589702,1908.8384492909247,0
57,EUW1_6067853475,13,2,0,3,9,2,0,0,0,0,13300,6.2,14881,161,48,3645,1452,17.883821806043844,1477.3591926731872,18,3,1,9,3,9,1,0,1,0,16945,6.6,16333,194,42,-3645,-1452,21.549449878090098,1882.2444751764779,0
